"weekly",225,1602,2,1,3,0,0,0,8.4698,0.9335,196.049844,0,9.69,"LOCALLY_SOLVED","OK","1914.556453;1915.73823;1929.916925;1933.507246;1927.127533;1923.347349;1925.575003;1928.221775;1927.837979;1926.334031;1926.088926;1926.805936;1927.1476","1930.9;1929.5;1958.5;1935.1;1926.6;2119.8;1982.7;2016.5;2039.6;2311.4;2792.7;2319.2;2147.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",30,1602,2,1,3,0,0,0,18.5318,1.2145,760.213616,0,12.14,"LOCALLY_SOLVED","OK","3855.500352;3955.949626;4043.809593;4118.881027;4181.190054;4230.965952;4268.617823;4294.71062;4309.94098;4315.113268;4311.116207;4298.900398;4279.457025","3623.0;4016.0;3075.0;4373.0;3773.0;5121.0;4129.0;4785.0;6509.0;7561.0;6183.0;5485.0;4223.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",232,1602,5,1,0,0,0,0,23.3021,2.5182,220.377202,0,4.56,"LOCALLY_SOLVED","OK","1904.108343;1899.73156;1894.045926;1892.819905;1895.292287;1893.153577;1891.412676;1890.100825;1890.166475;1890.119166;1889.43495;1888.878707;1888.613744","1880.4;1889.2;1864.5;1961.1;2009.7;2211.1;2235.0;2421.8;2774.0;3052.0;3018.4;3171.4;3206.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",234,1602,0,1,1,0,0,0,12.5667,0.8051,334.889631,0,3.83,"LOCALLY_SOLVED","OK","1882.523084;1882.523084;1882.523084;1882.523084;1882.523084;1882.523084;1882.523084;1882.523084;1882.523084;1882.523084;1882.523084;1882.523084;1882.523084","2117.0;1891.1;2178.6;1910.3;1818.5;1984.8;1958.6;1953.1;2009.7;2158.7;2640.2;2550.4;2678.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",229,1602,4,1,3,0,0,0,4.4404,0.3219,60.310256,0,12.69,"LOCALLY_SOLVED","OK","477.859739;452.29509;460.251124;448.878567;453.694635;447.740941;449.169135;445.580586;446.11731;444.407058;444.666379;443.705026;443.686241","465.53;438.43;443.29;443.83;391.38;476.51;405.11;448.58;416.24;441.32;428.96;432.6;449.93","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",9,1603,3,0,2,0,0,0,10.4282,0.8346,1068.740949,0,4.82,"LOCALLY_SOLVED","OK","7727.858448;7933.226946;8153.335636;8335.811887;8477.811039;8593.136411;8694.398633;8788.187879;8876.458922;8959.128078;9035.801223;9106.420255;9171.278385","8100.0;7481.0;8953.0;8087.0;9724.0;8993.0;10011.0;9705.0;8397.0;7560.0;8669.0;7574.0;7106.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",235,1602,3,1,2,0,0,0,59.6136,3.979,84.740225,0,9.02,"LOCALLY_SOLVED","OK","383.419621;374.324571;360.187099;351.669522;345.032701;341.739624;340.980603;342.602103;346.047594;350.828932;356.405878;362.285021;368.024423","434.3;451.5;493.3;532.4;535.7;647.1;661.3;710.3;763.1;827.1;937.4;1003.0;1010.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",231,1602,2,1,5,0,0,0,42.3232,3.993,96.406871,0,12.32,"LOCALLY_SOLVED","OK","562.764318;568.350315;576.66708;593.81265;605.851209;616.765247;624.397966;631.345689;636.18466;640.607729;643.675299;646.491281;648.435758","599.6;646.8;672.0;706.3;755.7;899.6;917.3;1036.2;1119.2;1283.0;1384.5;1475.1;1504.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",240,1603,1,1,0,0,0,0,21.1689,3.447,184.348065,0,1.76,"LOCALLY_SOLVED","OK","2540.761853;2541.666536;2541.572872;2541.582569;2541.581565;2541.581669;2541.581658;2541.581659;2541.581659;2541.581659;2541.581659;2541.581659;2541.581659","2586.5;2560.4;2776.9;2698.6;3157.7;2938.2;3040.8;3197.8;3367.8;3726.5;3724.0;3796.8;3728.7","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",33,1603,1,1,1,0,0,0,19.7763,1.4548,299.42397,0,5.48,"LOCALLY_SOLVED","OK","1557.926247;1629.014155;1683.927735;1726.347063;1759.114902;1784.427215;1803.980326;1819.084601;1830.752265;1839.765235;1846.727522;1852.10571;1856.260222","1635.1;1470.0;1831.2;1860.7;2952.6;2076.0;1926.5;2127.6;2526.5;3130.5;2901.6;1965.4;1930.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",5,1603,3,1,2,0,0,0,12.3039,0.3162,705.777154,0,11.26,"LOCALLY_SOLVED","OK","1636.405237;1708.092645;1812.605218;1849.120605;1906.158097;1922.60603;1954.486816;1961.258238;1979.318848;1981.658224;1992.025659;1992.461793;1998.494828","1499.0;1734.0;1391.0;1833.0;1637.0;2122.0;1757.0;2079.0;2477.0;1957.0;1907.0;1752.0;1330.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",35,1603,2,1,2,0,0,0,38.3708,1.6491,342.971286,0,6.22,"LOCALLY_SOLVED","OK","1048.058852;1072.827371;1093.207701;1094.251284;1083.574948;1075.157971;1074.977962;1079.571334;1083.041633;1083.008315;1081.035601;1079.60732;1079.667185","1240.0;938.0;1641.0;1225.0;2143.0;2298.0;1561.0;1253.0;1257.0;2191.0;2137.0;1662.0;1565.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",32,1603,4,1,3,0,0,0,30.1167,1.7575,944.526217,0,10.33,"LOCALLY_SOLVED","OK","4207.080857;4271.537532;4296.101;4367.442355;4427.243081;4463.549668;4489.702892;4526.426327;4568.228737;4600.864984;4623.715836;4646.646326;4673.2155","5029.0;3990.0;5803.0;3980.0;6833.0;5247.0;6023.0;7372.0;6529.0;7042.0;6642.0;6607.0;7307.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",236,1602,3,1,3,0,0,0,13.9704,2.09,241.503186,0,14.11,"LOCALLY_SOLVED","OK","3198.525009;3190.160352;3190.712137;3189.086083;3190.593067;3189.208032;3190.573071;3189.28379;3190.526218;3189.339321;3190.477272;3189.387851;3190.431428","3265.2;3299.2;3276.9;3338.6;3299.6;3574.8;3557.3;3591.5;3690.3;3977.2;4463.9;4347.0;4358.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",239,1602,5,1,5,0,0,0,17.2607,1.8685,416.326671,0,14.38,"LOCALLY_SOLVED","OK","3672.263183;3597.052436;3608.675191;3634.226265;3647.351915;3719.94455;3793.312937;3830.460216;3894.356262;3957.001958;3970.180684;3994.648862;4022.552206","3696.0;3792.0;3780.0;3928.0;3927.0;4330.0;4349.0;4500.0;4765.0;5057.0;5945.0;5664.0;5722.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",238,1602,5,1,3,0,0,0,25.6091,3.8993,42.640974,0,14.75,"LOCALLY_SOLVED","OK","381.355915;391.744713;405.433562;420.423465;436.081146;451.594371;466.897515;481.649504;495.460414;507.944941;518.8896;528.170853;535.707039","430.0;420.4;399.8;415.2;435.7;548.9;538.0;631.4;714.5;831.1;925.2;953.0;917.2","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",245,1603,5,1,1,0,0,0,13.0904,1.5195,221.60025,0,5.42,"LOCALLY_SOLVED","OK","2309.753127;2295.650884;2290.101021;2296.543278;2294.125761;2289.134131;2285.282474;2284.752341;2285.899616;2285.163516;2283.657287;2282.705111;2282.698584","2291.2;2266.7;2332.0;2266.8;2538.8;2482.1;2508.7;2508.2;2705.3;2972.8;3072.2;3059.0;2984.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",247,1603,5,1,2,0,0,0,22.1244,3.984,295.903683,0,5.35,"LOCALLY_SOLVED","OK","4276.773585;4331.088156;4336.767074;4418.713579;4467.93113;4492.390893;4496.606004;4524.070547;4559.104859;4577.54515;4580.154521;4587.648222;4605.657039","4410.5;4581.6;4723.5;4791.8;5421.0;5510.5;5612.2;5829.8;6084.9;6239.6;6659.6;6860.6;6854.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",242,1603,2,1,2,0,0,0,12.9563,1.0176,215.862484,0,7.15,"LOCALLY_SOLVED","OK","1454.2959;1454.515518;1468.361603;1477.982186;1476.920805;1470.731739;1466.976293;1467.834191;1470.562317;1471.997073;1471.463631;1470.276599;1469.742923","1475.3;1468.6;1494.2;1447.2;1643.9;1534.3;1587.3;1580.3;1927.1;2321.8;1935.5;1728.8;1741.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",22,1607,2,1,1,0,0,0,13.4665,0.4179,1167.023661,0,5.3,"LOCALLY_SOLVED","OK","3803.550486;3715.633944;3812.01168;3808.784025;3780.42359;3790.239414;3795.823671;3791.093734;3790.865308;3792.377627;3791.97624;3791.640452;3791.867328","3780.0;4430.0;3380.0;4100.0;2710.0;3980.0;3720.0;3300.0;3460.0;2760.0;4730.0;3930.0;3180.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",7,1603,3,1,4,0,0,0,25.955,0.5558,1774.552434,0,18.63,"LOCALLY_SOLVED","OK","2888.426966;3042.849878;3312.895835;3263.991148;3080.236807;3102.121195;3247.351369;3259.998079;3162.990031;3144.152624;3214.393059;3240.455675;3195.496771","3117.0;2579.0;3199.0;1716.0;4558.0;3001.0;3263.0;3110.0;5899.0;7148.0;4048.0;2707.0;2579.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",246,1603,5,1,3,0,0,0,8.063,0.9037,131.318414,0,8.49,"LOCALLY_SOLVED","OK","1140.185905;1168.047629;1214.564588;1251.294481;1298.710805;1338.916601;1382.970164;1416.680216;1447.286462;1466.036027;1478.45708;1479.149837;1472.445259","1138.7;1098.0;1159.8;1136.4;1476.2;1476.6;1385.7;1392.2;1435.2;1579.6;1807.3;1769.8;1686.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",237,1603,5,1,5,0,0,0,10.8649,1.1636,110.817915,0,13.93,"LOCALLY_SOLVED","OK","1080.944398;1077.143891;1076.040934;1076.353086;1073.490668;1073.843585;1074.66152;1075.888531;1075.781391;1076.394851;1075.786899;1075.616059;1075.036641","1070.7;1079.0;1034.4;1099.3;1055.1;1200.8;1155.9;1202.1;1206.6;1378.2;1438.1;1340.1;1262.4","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",241,1603,3,1,3,0,0,0,19.2679,2.4548,97.234501,0,11.67,"LOCALLY_SOLVED","OK","967.701268;964.970834;965.267724;984.854079;1003.390652;1031.989094;1055.250059;1081.513708;1099.874939;1117.233881;1126.384468;1133.317584;1133.532862","1040.84;1015.0;1098.25;1031.9;1168.21;1271.09;1311.2;1252.43;1363.56;1496.95;1592.62;1614.64;1511.61","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",137,1644,5,2,0,0,0,0,1.0242,2.9194,25.071093,0,2.37,"LOCALLY_SOLVED","OK","7057.659569;7088.265723;7091.043503;7117.752274;7128.491603;7154.392474;7168.743686;7189.091532;7204.182078;7224.916609;7241.61766;7261.257481;7278.245306","7126.057;7071.44;7078.15;7037.05;7071.02;7029.9;7096.12;7087.92;7166.37;7130.38;7131.41;7203.06;7162.08","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",141,1644,0,1,1,0,0,0,3.1042,2.1238,157.550662,0,1.54,"LOCALLY_SOLVED","OK","10835.567451;10841.242051;10846.91665;10852.591249;10858.265848;10863.940447;10869.615047;10875.289646;10880.964245;10886.638844;10892.313444;10897.988043;10903.662642","10971.829;11241.17;10370.0;10322.61;10592.83;10873.84;11160.36;10316.67;10680.77;10809.59;11455.11;10315.26;10644.41","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",8,1623,3,0,2,0,0,0,27.8404,1.5565,834.673243,0,5.65,"LOCALLY_SOLVED","OK","3185.900974;3352.282561;3510.434124;3653.35871;3777.782515;3882.187158;3966.217916;4030.405192;4075.96067;4104.598228;4118.371838;4119.531268;4110.397368","3430.0;2870.0;4620.0;4890.0;7470.0;6960.0;6430.0;3970.0;3650.0;5730.0;4500.0;2870.0;3270.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",140,1644,2,1,0,0,0,0,2.7771,2.5776,87.366318,0,3.88,"LOCALLY_SOLVED","OK","8222.728554;8250.930072;8253.893807;8249.208902;8248.784405;8249.561752;8249.621109;8249.492277;8249.484251;8249.505578;8249.50661;8249.503084;8249.502962","8220.532;8159.22;8101.77;8054.87;7996.3;8083.38;8040.52;8071.95;8003.23;7818.62;7948.25;7926.88;7868.68","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",146,1644,5,2,0,0,0,0,1.7593,4.858,24.553476,0,2.99,"LOCALLY_SOLVED","OK","6735.578642;6763.895412;6705.044048;6689.934246;6708.754782;6733.815726;6713.440468;6690.564001;6691.864321;6708.524605;6705.961097;6689.758947;6682.340246","6801.5412;6826.213;6737.471;6733.834;6810.25;6824.878;6855.421;6783.048;6832.483;6856.145;6914.958;6859.368;6934.528","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",55,1607,3,1,3,0,0,0,4.5848,1.7412,129.033001,0,10.86,"LOCALLY_SOLVED","OK","5029.259312;5034.396575;5040.593382;5048.698951;5058.1606;5068.823875;5080.407076;5092.662799;5105.336154;5118.182679;5130.96815;5143.473209;5155.495992","5056.0;4936.0;4551.0;4461.0;4515.0;4725.0;4863.0;5097.0;5191.0;5195.0;5328.0;5342.0;5207.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",147,1644,5,1,0,0,0,0,11.7511,0.2737,52.960889,0,3.99,"LOCALLY_SOLVED","OK","129.840783;129.775132;131.350187;132.768776;131.825745;131.052291;131.413212;132.081673;131.987972;131.568025;131.536355;131.801638;131.88227","120.66;117.59;111.32;110.66;110.46;111.68;120.32;117.41;125.32;121.24;112.52;122.99;118.27","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",244,1623,5,1,2,0,0,0,27.5235,5.4708,54.350617,0,7.28,"LOCALLY_SOLVED","OK","780.01189;796.496625;804.436154;821.400842;832.354347;847.634965;858.731279;871.153025;880.066049;888.592289;894.097737;898.413557;900.187817","806.8;841.6;883.8;914.1;988.6;1108.0;1183.0;1226.4;1258.0;1325.9;1434.3;1480.2;1488.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",151,1644,5,2,0,0,0,0,1.2617,3.4301,23.424395,0,2.61,"LOCALLY_SOLVED","OK","6302.681311;6339.275508;6283.303105;6272.545531;6298.307581;6332.249678;6316.898135;6297.997661;6304.72137;6329.504887;6333.567292;6322.04444;6319.357595","6364.0443;6391.976;6307.152;6296.818;6370.959;6382.491;6419.123;6352.659;6400.765;6420.155;6472.322;6421.251;6497.262","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",243,1623,5,1,2,0,0,0,28.4526,3.8687,200.569051,0,10.06,"LOCALLY_SOLVED","OK","1244.05287;1318.497331;1427.165904;1552.091913;1689.012741;1830.771463;1968.402565;2095.16111;2204.104793;2289.76987;2348.091366;2376.554128;2374.396849","1245.0;1330.0;1551.0;1550.0;2150.0;2514.0;2855.0;3230.0;3335.0;3511.0;3890.0;3812.0;3828.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",152,1644,5,2,0,0,0,0,8.138,14.6204,49.500959,0,2.87,"LOCALLY_SOLVED","OK","8664.355417;8756.358557;8785.831119;8919.777894;9015.528443;9121.80716;9189.133677;9285.110106;9374.633554;9475.81522;9563.538907;9655.209031;9743.94588","8624.177;8443.2;8390.94;8266.24;8299.13;8283.85;8356.8;8416.68;8466.06;8541.06;8572.49;8732.67;8749.33","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",148,1644,1,1,1,0,0,0,8.5072,0.3267,57.298066,0,5.79,"LOCALLY_SOLVED","OK","231.963238;231.135539;230.808804;230.679825;230.62891;230.608812;230.600878;230.597746;230.596509;230.596021;230.595829;230.595753;230.595723","222.63;218.63;205.95;201.16;204.31;204.6;212.82;209.47;223.37;215.24;206.88;219.05;212.55","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",156,1644,1,1,2,0,0,0,1.6769,5.553,16.347985,0,3.52,"LOCALLY_SOLVED","OK","5457.218679;5461.239867;5463.219126;5466.234937;5468.72456;5471.481293;5474.102432;5476.792403;5479.447433;5482.1202;5484.783963;5487.452297;5490.11831","5432.391;5451.52;5443.07;5483.69;5408.07;5413.78;5394.08;5368.37;5355.06;5351.09;5321.5;5307.96;5287.11","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",150,1644,2,1,2,0,0,0,1.8458,2.8044,54.050256,0,4.87,"LOCALLY_SOLVED","OK","8080.121625;8128.517182;8078.130162;8025.536132;8068.567397;8138.308149;8121.791297;8057.111018;8064.056086;8136.297781;8155.563157;8097.637808;8071.47392","8104.576;8397.21;8157.4;7991.08;8073.41;8245.39;8235.18;8301.8;8245.5;8365.11;8466.19;8322.25;8219.59","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",228,1607,1,1,4,0,0,0,7.2326,1.3602,442.567248,0,14.72,"LOCALLY_SOLVED","OK","7864.93033;7903.027756;7955.014339;7936.951184;7954.700854;7937.259229;7954.398155;7937.556674;7954.105872;7937.843885;7953.823646;7938.121213;7953.551131","8171.0;8157.0;8180.0;8378.0;8086.0;8624.0;8408.0;8643.0;8586.0;8856.0;8908.0;9137.0;8873.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",153,1644,0,1,5,0,0,0,2.8964,2.3125,37.120195,0,4.55,"LOCALLY_SOLVED","OK","2943.734013;2930.749113;2923.222543;2940.635218;2942.646858;2944.122607;2945.598355;2947.074104;2948.549853;2950.025601;2951.50135;2952.977098;2954.452847","2990.33;3154.84;2945.55;2862.16;3032.25;2990.3;3001.65;2879.11;3049.37;2997.1;3046.23;2862.51;2802.91","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",159,1644,5,2,0,0,0,0,0.5117,1.7534,27.04841,0,2.62,"LOCALLY_SOLVED","OK","9238.522399;9270.750469;9233.661432;9220.011936;9225.985977;9248.617126;9243.831849;9234.288934;9229.775489;9238.535731;9242.224942;9239.957334;9235.732575","9265.8308;9320.682;9198.628;9181.263;9248.034;9273.226;9311.038;9229.568;9282.625;9295.202;9366.068;9272.725;9316.549","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",160,1644,5,2,0,0,0,0,0.7852,2.4823,25.487595,0,3.04,"LOCALLY_SOLVED","OK","8026.657181;8057.548866;8015.462833;7999.728864;8008.079863;8031.289634;8023.837899;8011.09917;8006.575826;8016.162901;8018.940131;8014.211928;8008.60824","8060.0957;8112.114;7987.147;7969.756;8043.952;8072.951;8110.896;8034.681;8093.054;8099.825;8169.184;8075.646;8114.811","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",158,1644,3,2,1,0,0,0,0.6565,2.8489,38.644752,0,4.79,"LOCALLY_SOLVED","OK","16552.596696;16575.037011;16603.50906;16633.862754;16663.185841;16692.210247;16721.289922;16750.432327;16779.574321;16808.708297;16837.840723;16866.974092;16896.107818","16585.796;16545.69;16718.18;16774.2;16973.97;16859.12;16888.19;16801.33;16854.51;16677.41;16792.37;16756.94;16839.65","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",175,1644,5,2,0,0,0,0,1.158,3.4204,11.130834,0,2.51,"LOCALLY_SOLVED","OK","3261.302681;3266.355062;3248.766721;3248.401891;3258.088949;3265.580882;3259.599866;3254.90913;3258.383774;3264.856519;3264.929727;3261.639868;3261.704159","3258.4667;3263.634;3258.817;3258.677;3281.544;3297.675;3307.677;3300.658;3316.787;3324.622;3332.363;3324.696;3332.728","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",167,1644,0,1,1,0,0,0,1.9216,1.0924,52.822017,0,3.5,"LOCALLY_SOLVED","OK","3031.767741;3031.767741;3031.767741;3031.767741;3031.767741;3031.767741;3031.767741;3031.767741;3031.767741;3031.767741;3031.767741;3031.767741;3031.767741","2997.388;2977.87;2986.98;2990.89;2962.27;2935.63;2940.19;2958.2;2977.7;2970.67;2964.25;3035.15;3091.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",164,1644,3,2,1,0,0,0,1.6842,3.3531,124.572453,0,4.51,"LOCALLY_SOLVED","OK","24708.611679;24797.106163;24802.938119;24854.61109;24902.639651;24956.763807;25002.576678;25050.941339;25098.820066;25147.682041;25195.894808;25244.255612;25292.522799","24833.93;24489.8;24338.6;24343.5;24912.9;24582.5;24607.4;24469.4;24810.4;24637.5;24451.7;24591.2;24827.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",170,1644,0,1,0,0,0,0,1.2507,4.71,9.701656,0,4.8,"LOCALLY_SOLVED","OK","3596.179324;3598.073648;3599.967971;3601.862295;3603.756619;3605.650943;3607.545267;3609.43959;3611.333914;3613.228238;3615.122562;3617.016886;3618.911209","3593.378;3600.1;3605.11;3626.18;3631.12;3625.32;3631.86;3645.91;3674.92;3680.2;3698.89;3719.0;3754.53","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",181,1644,0,1,1,0,0,0,1.4541,4.8431,26.738473,0,1.98,"LOCALLY_SOLVED","OK","8793.042499;8797.638135;8802.233771;8806.829406;8811.425042;8816.020678;8820.616314;8825.211949;8829.807585;8834.403221;8838.998857;8843.594492;8848.190128","8859.673;8863.5;8867.55;8852.3;8897.4;8915.51;8942.89;9002.82;9002.66;9020.31;9033.94;9050.97;9041.96","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",183,1644,0,1,1,0,0,0,2.0099,5.2175,23.778024,0,2.06,"LOCALLY_SOLVED","OK","6078.574764;6081.674799;6084.774835;6087.87487;6090.974906;6094.074941;6097.174977;6100.275012;6103.375047;6106.475083;6109.575118;6112.675154;6115.775189","6149.894;6150.11;6155.6;6138.53;6183.63;6193.33;6221.22;6264.96;6279.38;6266.2;6277.7;6299.44;6296.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",149,1644,3,1,3,0,0,0,0.8156,1.3339,26.683259,0,12.45,"LOCALLY_SOLVED","OK","4398.947573;4371.96996;4385.054327;4355.281577;4377.685346;4348.611323;4371.673541;4348.416275;4365.158979;4352.125039;4358.154912;4357.511701;4351.604926","4374.969;4342.37;4303.19;4370.16;4392.91;4423.87;4362.98;4303.89;4317.18;4359.9;4426.36;4381.17;4372.66","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
"weekly",277,1644,0,1,0,0,0,0,3.677,2.3233,50.924472,0,0.94,"LOCALLY_SOLVED","OK","3151.257;3151.257;3151.257;3151.257;3151.257;3151.257;3151.257;3151.257;3151.257;3151.257;3151.257;3151.257;3151.257","3257.323;3271.85;3284.499;3248.314;3162.48;3345.109;3283.453;3260.614;3232.998;3257.269;3299.522;3306.657;3294.326","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_weekly_moi148.csv"
