"quarterly",5963,30,0,1,0,0,0,0,1.5064,0.2244,573.846154,0,0.18,"LOCALLY_SOLVED","OK","8430.0;8430.0;8430.0;8430.0;8430.0;8430.0;8430.0;8430.0","8340.0;8420.0;8540.0;8730.0;8430.0;8430.0;8610.0;8770.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10479,110,2,2,1,0,0,0,4.2839,1.7046,407.641509,0,1.99,"LOCALLY_SOLVED","OK","13622.720583;14095.158868;14565.239035;14986.892712;15428.400848;15880.559936;16320.996133;16761.969415","13720.0;13730.0;14110.0;15050.0;16220.0;17430.0;17210.0;18110.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",23616,26,1,1,0,0,0,0,1.713,0.2674,72.181818,0,0.39,"LOCALLY_SOLVED","OK","1147.037701;1142.19034;1138.815462;1136.465771;1134.829846;1133.690865;1132.897873;1132.345769","1135.0;1104.0;1110.0;1108.0;1111.0;1138.0;1138.0;1146.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",625,39,0,1,0,0,0,0,9.6489,0.6492,720.485714,0,0.17,"LOCALLY_SOLVED","OK","4572.0;4572.0;4572.0;4572.0;4572.0;4572.0;4572.0;4572.0","4269.0;5132.0;4674.0;4645.0;5201.0;5121.0;5354.0;5316.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1132,98,0,0,0,0,1,2,1.2958,0.6409,180.106383,0,1.53,"LOCALLY_SOLVED","OK","8242.815119;8687.618539;8663.045264;8388.805351;8417.06209;8921.50595;8788.745601;8591.822812","8200.0;8830.0;8690.0;8340.0;8390.0;9430.0;8740.0;8670.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10610,114,1,0,0,1,1,1,7.3595,1.7798,331.0,0,3.0,"LOCALLY_SOLVED","OK","8289.350172;7825.118025;7266.551192;7183.719651;8250.582616;7896.241633;7434.058528;7230.380027","8190.0;7770.0;7700.0;7540.0;9040.0;8900.0;8420.0;8220.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17346,70,0,1,0,0,0,0,30.5098,1.4261,692.424242,0,0.34,"LOCALLY_SOLVED","OK","3800.0;3800.0;3800.0;3800.0;3800.0;3800.0;3800.0;3800.0","2800.0;2800.0;2700.0;2500.0;2400.0;2600.0;3100.0;3600.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7844,99,0,1,1,0,0,2,4.2237,1.036,112.002105,0,1.0,"LOCALLY_SOLVED","OK","2625.902444;2644.137848;2656.824348;2654.359201;2664.378301;2684.970487;2703.557639;2709.649669","2738.0;2875.8;2910.5;2822.8;2710.2;2681.0;2726.2;2799.6","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7113,69,2,1,2,1,0,0,15.2844,0.3645,364.167692,0,2.19,"LOCALLY_SOLVED","OK","805.323802;713.504445;759.857167;836.270324;843.349799;842.658083;836.774997;833.074454","894.0;922.0;942.5;942.8;952.2;979.4;944.4;955.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5398,39,0,1,0,0,0,0,1.0629,0.2791,62.954286,0,0.18,"LOCALLY_SOLVED","OK","1600.107895;1610.015789;1619.923684;1629.831579;1639.739474;1649.647368;1659.555263;1669.463158","1608.7;1609.1;1638.2;1667.6;1648.0;1677.3;1676.8;1691.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9046,45,0,1,1,0,0,0,9.9413,1.5418,746.341463,0,0.27,"LOCALLY_SOLVED","OK","11555.111871;11722.425144;11889.738417;12057.05169;12224.364963;12391.678237;12558.99151;12726.304783","11370.0;11350.0;11260.0;11210.0;11010.0;10790.0;10530.0;10400.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",20313,97,1,1,1,2,0,1,11.959,0.5583,381.888172,0,3.88,"LOCALLY_SOLVED","OK","1927.965593;1834.993703;1906.296555;1952.975509;1995.908732;1959.057035;1959.007863;1839.130523","2094.9;1847.4;1981.1;2046.8;1844.7;1497.1;1593.1;1460.5","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7275,95,1,0,0,0,1,2,8.5299,1.0079,507.776154,0,4.21,"LOCALLY_SOLVED","OK","6784.903233;4542.504869;6335.864919;7329.051283;6784.874471;4530.793938;6303.320765;7247.481385","6568.5;4575.66;5889.28;6649.96;5751.28;3973.46;5668.72;6753.88","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",20730,127,0,1,0,0,0,0,7.3212,0.404,1782.276423,0,0.54,"LOCALLY_SOLVED","OK","9350.0;9350.0;9350.0;9350.0;9350.0;9350.0;9350.0;9350.0","9510.0;8960.0;10610.0;10850.0;9910.0;9120.0;9770.0;10590.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8981,37,0,1,0,0,0,0,4.0111,0.6459,116.278788,0,0.2,"LOCALLY_SOLVED","OK","1801.45;1830.1;1858.75;1887.4;1916.05;1944.7;1973.35;2002.0","1768.8;1772.7;1813.6;1806.5;1796.8;1841.6;1872.2;1940.8","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",3966,126,1,0,0,2,1,0,9.8614,2.9733,146.229508,0,1.79,"LOCALLY_SOLVED","OK","3837.497354;4023.715248;3975.004072;4733.57661;3858.666999;4034.236712;4028.582786;4770.408351","4080.0;4240.0;4310.0;5090.0;4360.0;4590.0;4660.0;5410.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",12578,115,0,1,1,1,0,1,15.0504,1.1986,614.802892,0,4.88,"LOCALLY_SOLVED","OK","4213.603259;4560.520868;4098.416346;4520.332568;4234.115182;4548.10777;4129.860351;4511.733634","4685.277859;4200.163093;3563.513082;4612.079733;5398.487808;7066.793003;3881.985654;4006.156692","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",14130,84,0,1,0,0,0,0,2.3727,0.5214,388.375,0,0.33,"LOCALLY_SOLVED","OK","8410.0;8410.0;8410.0;8410.0;8410.0;8410.0;8410.0;8410.0","8330.0;8360.0;8490.0;8640.0;8670.0;8680.0;8700.0;8770.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17775,87,0,2,1,1,0,0,3.0864,1.058,80.307164,0,0.92,"LOCALLY_SOLVED","OK","2658.528796;2685.577426;2712.939305;2758.003477;2790.941197;2824.331673;2857.645612;2886.634309","2674.53397;2704.35449;2696.24829;2714.8376;2723.97786;2704.37242;2747.59051;2598.52083","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",12226,32,0,0,0,1,0,0,6.069,0.966,491.979573,0,0.26,"LOCALLY_SOLVED","OK","8276.421101;7980.552758;8241.072777;8029.429617;8198.64808;8087.028056;8185.312483;8105.467461","8637.25958;7475.7885;7089.00752;7807.87368;7302.61266;7718.65356;8061.84598;7930.37156","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16743,70,3,0,0,1,1,0,5.899,0.8147,968.787879,0,1.38,"LOCALLY_SOLVED","OK","12212.759496;12192.818958;12945.825853;12828.481726;12069.09211;12221.851508;13400.210974;12880.675993","12080.0;12620.0;13220.0;14110.0;12520.0;13050.0;13890.0;15310.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",8803,53,0,1,1,0,0,0,49.5112,1.2608,806.430612,0,0.77,"LOCALLY_SOLVED","OK","2743.85124;2743.85124;2743.85124;2743.85124;2743.85124;2743.85124;2743.85124;2743.85124","1232.4;3293.6;823.8;2849.6;3298.6;1914.8;740.0;3403.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19126,123,0,1,1,0,0,1,3.4369,0.7058,120.181193,0,1.37,"LOCALLY_SOLVED","OK","2326.109615;2352.267151;2369.818398;2387.774555;2404.74654;2421.891241;2439.035942;2456.180642","2329.30531;2421.10797;2433.53974;2453.19711;2470.48823;2574.82969;2576.73134;2577.18679","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9233,170,0,1,1,0,1,1,2.9634,1.1174,187.431325,0,2.41,"LOCALLY_SOLVED","OK","6491.837783;7093.750667;5876.936513;6684.087528;6709.268449;7311.181333;6094.367179;6901.518194","6722.6;7412.0;5906.5;6784.4;6839.3;7577.3;6095.1;7501.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",22904,43,0,1,0,0,0,0,25.3618,2.6004,1563.19601,0,0.25,"LOCALLY_SOLVED","OK","12683.4294;12683.4294;12683.4294;12683.4294;12683.4294;12683.4294;12683.4294;12683.4294","13198.1469;12695.4736;14552.6597;14802.7807;16076.9306;19481.273;20849.4056;22330.2263","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1844,94,0,2,1,0,0,0,0.7777,0.25,331.777778,0,0.52,"LOCALLY_SOLVED","OK","10631.135582;10652.271163;10673.406745;10694.542327;10715.677908;10736.81349;10757.949072;10779.084653","10610.0;10650.0;10700.0;10720.0;10770.0;10660.0;10580.0;10500.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15611,120,0,2,1,0,0,0,0.9657,0.3607,285.948276,0,1.24,"LOCALLY_SOLVED","OK","9933.329802;10097.659605;10261.989407;10426.31921;10590.649012;10754.978814;10919.308617;11083.638419","10017.0;10120.0;10270.0;10538.0;10800.0;10932.0;11082.0;11134.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9366,64,0,1,0,0,0,0,1.5084,0.5772,245.943333,0,0.53,"LOCALLY_SOLVED","OK","9126.847619;9186.395238;9245.942857;9305.490476;9365.038095;9424.585714;9484.133333;9543.680952","9264.1;9261.8;9404.3;9481.6;9553.7;9601.4;9643.8;9607.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18057,71,1,0,0,0,0,1,11.9889,0.6261,1001.940299,0,0.52,"LOCALLY_SOLVED","OK","5451.850636;5654.904396;5711.600525;5787.453146;5705.927559;5673.386858;5660.398332;5655.213999","4410.0;4840.0;5180.0;5100.0;5810.0;4550.0;5370.0;5230.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",13985,84,0,1,0,0,0,1,5.9893,2.7276,32.2625,0,0.95,"LOCALLY_SOLVED","OK","1363.12488;1370.473601;1383.159919;1388.702089;1396.600729;1404.499369;1412.398008;1420.296648","1357.0;1404.0;1417.0;1442.0;1503.0;1527.0;1591.0;1590.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17797,110,1,0,0,0,1,1,8.3789,1.3485,641.845142,0,4.42,"LOCALLY_SOLVED","OK","9515.381518;10401.240703;9614.060778;9828.662098;9514.180155;10400.096068;9612.970193;9827.623009","9788.096;10823.552;10522.537;11353.267;10281.152;10842.216;10724.685;11302.894","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10184,68,0,1,0,0,0,0,12.0294,0.4681,434.359102,0,0.22,"LOCALLY_SOLVED","OK","1785.6483;1785.6483;1785.6483;1785.6483;1785.6483;1785.6483;1785.6483;1785.6483","1938.5779;1823.1198;1312.9185;1675.5298;1408.5015;1883.0407;1964.9273;1985.2341","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9141,222,1,1,1,0,1,1,4.2012,1.5923,319.811927,0,10.26,"LOCALLY_SOLVED","OK","12091.833855;11470.628685;10015.285167;12688.106255;12295.248917;11766.361415;10370.487737;13081.618523","12596.0;12231.0;9766.0;13206.0;12869.0;12503.0;10160.0;13603.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",19198,123,0,1,0,0,0,0,77.0245,10.6656,336.704391,0,0.45,"LOCALLY_SOLVED","OK","2619.1438;2619.1438;2619.1438;2619.1438;2619.1438;2619.1438;2619.1438;2619.1438","2685.9912;6324.6709;6460.6717;6616.2696;6733.4238;6847.4535;6946.3115;7067.7248","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16525,598,0,1,0,0,0,0,1.0263,0.9044,114.713805,0,14.3,"LOCALLY_SOLVED","OK","10010.0;10010.0;10010.0;10010.0;10010.0;10010.0;10010.0;10010.0","10020.0;10030.0;9990.0;10050.0;10100.0;10160.0;10200.0;10320.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",16005,122,0,1,0,1,0,1,2.9609,0.7243,410.508475,0,2.43,"LOCALLY_SOLVED","OK","10184.137516;10148.975946;10090.293654;10270.668684;10260.198276;10236.989048;10198.254409;10317.315225","10220.0;9900.0;9760.0;9980.0;9990.0;9850.0;9700.0;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",18240,47,2,0,0,2,0,2,32.1648,1.5736,1242.093023,0,1.32,"LOCALLY_SOLVED","OK","5756.184488;7241.929328;6833.53897;8228.986216;6513.547879;7691.104372;5922.433231;7738.640845","5060.0;5080.0;5530.0;5420.0;5220.0;4910.0;3910.0;5160.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17637,70,0,1,0,1,0,1,4.7906,0.7729,498.333333,0,1.69,"LOCALLY_SOLVED","OK","7858.857284;7641.109553;7840.29558;8147.667494;8080.215761;7873.765085;8062.617064;8354.042095","7590.0;7090.0;8080.0;8620.0;8520.0;8560.0;8220.0;8620.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17208,70,0,1,1,0,0,0,9.5565,2.0117,739.393939,0,0.6,"LOCALLY_SOLVED","OK","14047.803924;14191.310381;14334.816839;14478.323296;14621.829754;14765.336211;14908.842669;15052.349126","15200.0;14700.0;15300.0;15300.0;16200.0;16900.0;17100.0;17600.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",15320,118,1,1,0,0,0,0,4.3399,1.8548,236.754386,0,1.13,"LOCALLY_SOLVED","OK","9824.78208;9867.500279;9846.08642;9856.8208;9851.43985;9854.137223;9852.785079;9853.462884","10290.0;10040.0;10500.0;10500.0;10070.0;10460.0;10460.0;10000.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",424,39,0,1,1,0,0,0,4.2224,0.8772,323.142857,0,0.25,"LOCALLY_SOLVED","OK","6562.51656;6639.214454;6715.912347;6792.61024;6869.308134;6946.006027;7022.703921;7099.401814","6430.0;6380.0;6440.0;6520.0;6530.0;6710.0;6630.0;6740.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",17430,70,2,1,2,1,0,1,5.6261,1.3672,89.409091,0,2.28,"LOCALLY_SOLVED","OK","1951.972825;1956.351915;2018.110849;2037.84861;2025.048556;2059.163463;2103.33474;2097.44642","1956.0;1959.0;2010.0;2128.0;2186.0;2303.0;2347.0;2322.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",5484,63,0,1,0,0,0,2,1.2359,0.7409,149.762712,0,0.6,"LOCALLY_SOLVED","OK","8713.323032;8821.710492;8818.97155;8830.924294;8856.026109;8937.467045;8948.027316;8959.876848","8848.0;8868.0;8893.0;8855.0;8895.0;9004.0;9199.0;9212.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2867,111,3,1,0,2,0,0,101.0268,8.0784,1709.236075,0,2.49,"LOCALLY_SOLVED","OK","16042.76662;20940.46099;24585.714581;23036.395858;22796.972179;20821.005061;19273.973412;15858.672374","10137.0;7144.64;5599.19;5909.83;5705.39;5464.58;6686.42;6246.3","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",9928,48,0,1,2,0,0,0,1.6852,0.5581,344.090909,0,0.74,"LOCALLY_SOLVED","OK","10870.476747;10995.513712;11078.083667;11160.653621;11243.223576;11325.793531;11408.363486;11490.933441","10760.0;10800.0;10920.0;11120.0;11280.0;11410.0;11830.0;11980.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",1739,85,1,0,0,2,1,0,1.5128,0.8926,49.240741,0,0.88,"LOCALLY_SOLVED","OK","2719.92601;2752.425595;3064.468355;2681.043448;2784.128335;2820.738482;3131.113325;2754.727896","2755.4;2779.2;3116.5;2699.6;2833.5;2868.8;3210.1;2797.1","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",2126,101,0,1,1,0,0,1,3.6266,1.2269,210.607216,0,1.15,"LOCALLY_SOLVED","OK","6742.830739;6720.193528;6829.171364;6881.971635;6925.000577;6973.985569;7022.970561;7071.955552","6823.4;6899.2;6912.3;7165.0;7285.5;7356.5;7134.4;7659.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11080,114,0,1,0,0,0,0,1.2851,0.4621,130.499455,0,0.36,"LOCALLY_SOLVED","OK","4638.135841;4668.571681;4699.007522;4729.443363;4759.879204;4790.315044;4820.750885;4851.186726","4612.49;4498.06;4613.35;4682.81;4761.7;4828.97;4891.2;4894.22","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11214,54,1,1,0,0,0,0,20.052,0.95,498.418385,0,0.53,"LOCALLY_SOLVED","OK","2706.936689;2687.984385;2677.568792;2671.844707;2668.698929;2666.970108;2666.020002;2665.497853","2562.971537;2402.321808;2295.38419;2174.292254;2275.413877;2232.996381;2037.327043;1642.934932","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",7696,99,1,1,0,2,1,1,9.8718,2.5315,138.315789,0,1.05,"LOCALLY_SOLVED","OK","2973.239814;2981.567806;3240.263105;3822.675067;3169.16034;3298.846404;3481.86386;4038.580627","3035.0;2794.0;2910.0;3874.0;3066.0;2893.0;2892.0;5110.0","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",11817,115,0,1,3,0,0,0,2.0611,1.1341,124.695385,0,2.76,"LOCALLY_SOLVED","OK","6730.464847;6711.126123;6720.635326;6717.697627;6714.759927;6711.822228;6708.884529;6705.94683","6767.63789;6707.64656;6790.18106;6789.99483;6782.12428;6807.26635;7030.87581;7170.0333","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
"quarterly",10982,114,0,1,3,0,0,0,6.5422,1.9543,118.118027,0,1.74,"LOCALLY_SOLVED","OK","3259.688173;3289.334558;3326.795051;3351.55799;3376.32093;3401.083869;3425.846808;3450.609747","3399.772;3312.014;3444.359;3665.281;3835.897;3657.227;3728.768;3684.597","A","aa68d57","clean","not_recorded","not_recorded","1.9.4","not_recorded","not_recorded","not_recorded","Windows-x86_64","m4_innov_quarterly.csv"
